Material Category,Material Type,County,Single Family Tons,Regional Single Family Composition,Multi Family Tons,Statewide Multi Family Composition,Total Residential Tons,Total Residential Composition
Other Organic,Branches and Stumps,SHASTA,280,0.00813992388384503,0,0.0,280,0.006252498053666335
Other Organic,Manures,SHASTA,2,5.5204638072872305e-05,0,0.0,2,4.24041916152345e-05
Other Organic,Textiles,SHASTA,2509,0.0728866836476133,774,0.0744969455238916,3283,0.07326005935751048
Other Organic,Carpet,SHASTA,351,0.0101907761882522,65,0.006261910364042079,416,0.0092797796057611
Other Organic,Remainder / Composite Organic,SHASTA,2753,0.0799683346196014,777,0.0747577651799157,3530,0.0787601460062016
Inerts and Other,Concrete,SHASTA,180,0.00523063945740465,39,0.00380054474914847,220,0.004899039588599787
Inerts and Other,Asphalt Paving,SHASTA,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,SHASTA,23,0.0006569351930671809,0,0.0,23,0.0005046098802212911
Inerts and Other,Clean Dimensional Lumber,SHASTA,154,0.004485376843420879,54,0.00520836277968044,209,0.004653017518005128
Inerts and Other,Clean Engineered Wood,SHASTA,105,0.00304453578971891,14,0.00131834677248041,118,0.002644279744896077
Inerts and Other,Clean Pallets & Crates,SHASTA,25,0.0007369819182728459,207,0.0199110136755632,232,0.005182915728440324
Inerts and Other,Other Wood Waste,SHASTA,987,0.028665008319339002,219,0.0211054469970467,1206,0.026912152701999426
Inerts and Other,Gypsum Board,SHASTA,56,0.00162853682314973,43,0.00414580933333641,99,0.002212223504391865
Inerts and Other,"Rock, Soil and Fines",SHASTA,364,0.0105606472633405,31,0.00294628003745275,394,0.008795083655168526
Inerts and Other,Remainder / Composite Inerts and Other,SHASTA,292,0.00849599379941505,26,0.0025126578056591698,319,0.007108621746997494
Household Hazardous Waste (HHW),Paint,SHASTA,5,0.000138011595182181,0,4.0077500773254e-06,5,0.00010693976672244148
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,SHASTA,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,SHASTA,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,SHASTA,46,0.00132767154565258,4,0.00036110161962440697,49,0.0011035504026182877
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,SHASTA,109,0.00316874622538287,5,0.00045538993466306504,114,0.0025395930757144357
Special Waste,Ash,SHASTA,0,0.0,10,0.000931303337992967,10,0.00021594378534031875
Special Waste,Treated Medical Waste,SHASTA,0,0.0,77,0.0073855680185596,77,0.0017125113266030208
Special Waste,Bulky Items,SHASTA,16,0.000466479191715771,292,0.0281400658522521,308,0.0068832274343433465
Special Waste,Tires,SHASTA,155,0.00451573939436096,0,0.0,155,0.003468662874126187
Special Waste,Remainder / Composite Special Waste,SHASTA,30,0.000883274209165957,2,0.00020231600461172,33,0.0007253786166655684
Mixed Residue,Mixed Residue,SHASTA,1872,0.0543876094293938,358,0.0344700708823858,2230,0.049769276719697116
Paper,Uncoated Corrugated Cardboard,DEL NORTE,64,0.0161793494292533,76,0.0356791218393351,140,0.022966670730787883
Paper,Paper Bags,DEL NORTE,18,0.00456440900680248,11,0.00527466562364938,29,0.004811629321157964
Paper,Newspaper,DEL NORTE,35,0.00876846993412055,99,0.0464310841690457,134,0.02187776467317206
Paper,White Ledger Paper,DEL NORTE,13,0.00333252138623951,11,0.0052869012166633,25,0.004012785933710157
Paper,Other Office Paper,DEL NORTE,12,0.0029693799107901103,13,0.0058879491862709995,24,0.0039852516346689975
Paper,Magazines and Catalogs,DEL NORTE,44,0.0110395008536618,16,0.007478042212656609,60,0.009799857457304459
Paper,Phone Books and Directories,DEL NORTE,7,0.0018352611490019802,1,0.000306365386920027,8,0.0013030956162166016
Paper,Other Miscellaneous Paper - Compostable,DEL NORTE,9,0.00216488187287143,6,0.00295972626349685,15,0.002441544807722296
Paper,Other Miscellaneous Paper - Other,DEL NORTE,202,0.0506666160130865,100,0.0471909615637325,302,0.04945683863800917
Paper,Remainder / Composite Paper - Compostable,DEL NORTE,435,0.10928882373448,144,0.0676951863054057,579,0.09481125059189796
Paper,Remainder / Composite Paper - Other,DEL NORTE,62,0.0156821249474842,23,0.0109194056132361,86,0.014024356553538252
Glass,Clear Glass Bottles and Containers,DEL NORTE,39,0.009687497206604041,35,0.0164193762236836,73,0.012030674598169613
Glass,Green Glass Bottles and Containers,DEL NORTE,19,0.0047459797445271795,3,0.00148785037811019,22,0.003611916721288815
Glass,Brown Glass Bottles and Containers,DEL NORTE,18,0.00447222693995763,14,0.00682128720880721,32,0.005289868626539983
Glass,Other Glass Colored Bottles and Containers,DEL NORTE,2,0.000581026360719043,1,0.000619255891282891,4,0.0005943329830573384
Glass,Flat Glass,DEL NORTE,0,4.74877314049218e-05,1,0.000579854656700671,1,0.00023278965679683725
Glass,Remainder / Composite Glass,DEL NORTE,5,0.0012011602649480198,8,0.00398097723909204,13,0.0021687362225638234
Metal,Tin/Steel Cans,DEL NORTE,28,0.00715388706635321,20,0.00929533537355549,48,0.00789926487928063
Metal,Major Appliances,DEL NORTE,0,0.0,0,1.0932797618282001e-05,0,3.8053987810425276e-06
Metal,Used Oil Filters,DEL NORTE,0,0.000122909422459798,0,0.0,0,8.012811590519492e-05
Metal,Other Ferrous,DEL NORTE,27,0.00676839842318385,16,0.007565485675041571,43,0.007045842034829205
Metal,Aluminum Cans,DEL NORTE,11,0.00287105237282227,5,0.00227739446282066,16,0.0026644167827425016
Metal,Other Non-Ferrous,DEL NORTE,17,0.00429344959819793,16,0.00768714263469483,33,0.00547469851500969
Metal,Remainder / Composite Metal,DEL NORTE,30,0.007561722877242541,18,0.008523796569680971,48,0.007896593619782963
Electronics,Brown Goods,DEL NORTE,12,0.0029051318035952104,10,0.00453436039488614,21,0.0034722203669992025
Electronics,Computer-related Electronics,DEL NORTE,1,0.000262579220709567,4,0.00201706805339667,5,0.0008732673444973547
Electronics,Other Small Consumer Electronics,DEL NORTE,21,0.005346559877001189,6,0.00261664724282099,27,0.004396354213897147
Electronics,Video Display Devices,DEL NORTE,28,0.007028184247928421,14,0.00653254413252071,42,0.006855665890151971
Plastic,PETE Plastic Containers,DEL NORTE,28,0.007061704999508359,20,0.00925575177699064,48,0.007825390857794042
Plastic,HDPE Plastic Containers,DEL NORTE,16,0.0039358949146785106,10,0.00466298875785393,26,0.004188975793071103
Plastic,Miscellaneous Plastic Containers,DEL NORTE,25,0.00634100884053955,14,0.00638361235962469,39,0.006355837925029652
Plastic,Plastic Trash Bags,DEL NORTE,68,0.016978260675242,24,0.0112707745793956,92,0.014991645593697657
Plastic,Plastic Grocery and Other Merchandise Bags,DEL NORTE,15,0.00364538173431899,19,0.0087813977992591,33,0.005433084201275403
Plastic,Non-Bag Commercial and Industrial Packaging Film,DEL NORTE,6,0.00157268192829241,4,0.00168720787646775,10,0.0016125451836823564
Plastic,Film Products,DEL NORTE,0,2.2347167719963197e-05,0,1.60033976566839e-05,0,2.0139080118885787e-05
Plastic,Other Film - Other,DEL NORTE,105,0.0262970296144667,46,0.0214910767881785,150,0.02462421286019672
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,DEL NORTE,12,0.00313977706465483,4,0.0016786981816595801,16,0.002631216676501334
Plastic,Durable Plastic Items - Other,DEL NORTE,29,0.007318697428287941,24,0.0112605235062998,53,0.008690736011281956
Plastic,Remainder / Composite Plastic,DEL NORTE,82,0.020645989577281,72,0.0336593115318444,154,0.025175560253719743
Other Organic,Food,DEL NORTE,972,0.244059005461648,527,0.247713326035693,1498,0.2453309714801861
Other Organic,Leaves and Grass,DEL NORTE,83,0.0208080065432507,64,0.0298758256509316,146,0.023964258857057403
Other Organic,Prunings and Trimmings,DEL NORTE,47,0.0116931555094707,17,0.00776987682463602,63,0.010327572751403866
Other Organic,Branches and Stumps,DEL NORTE,1,0.000217884885269641,0,0.0,1,0.00014204529637739042
Other Organic,Manures,DEL NORTE,1,0.000198331113514673,0,0.0,1,0.00012929764157429112
Other Organic,Textiles,DEL NORTE,198,0.0496107123383183,158,0.0744969455238916,356,0.05827290885339495
Other Organic,Carpet,DEL NORTE,7,0.0017989470014570397,13,0.006261910364042079,20,0.0033523787883419204
Other Organic,Remainder / Composite Organic,DEL NORTE,352,0.0884305360638593,159,0.0747577651799157,511,0.08367142979738758
Inerts and Other,Concrete,DEL NORTE,9,0.00237997336217608,8,0.00380054474914847,18,0.0028744342324046558
Inerts and Other,Asphalt Paving,DEL NORTE,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,DEL NORTE,18,0.00462307032206738,0,0.0,18,0.0030139098141612943
Inerts and Other,Clean Dimensional Lumber,DEL NORTE,82,0.0205091131749962,11,0.00520836277968044,93,0.015183353114643024
Inerts and Other,Clean Engineered Wood,DEL NORTE,32,0.00799749264778182,3,0.00131834677248041,35,0.005672670176928171
Inerts and Other,Clean Pallets & Crates,DEL NORTE,0,0.0,42,0.0199110136755632,42,0.006930462797885016
Inerts and Other,Other Wood Waste,DEL NORTE,151,0.0380544332311323,45,0.0211054469970467,196,0.032154968720123515
Inerts and Other,Gypsum Board,DEL NORTE,31,0.00777681436654718,9,0.00414580933333641,40,0.006512963830776368
Inerts and Other,"Rock, Soil and Fines",DEL NORTE,69,0.0174542553476772,6,0.00294628003745275,76,0.012404437955228402
Inerts and Other,Remainder / Composite Inerts and Other,DEL NORTE,34,0.008634386927800771,5,0.0025126578056591698,40,0.006503585521551843
Household Hazardous Waste (HHW),Paint,DEL NORTE,1,0.000287719784394526,0,4.0077500773254e-06,1,0.00018896761982940268
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,DEL NORTE,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,DEL NORTE,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,DEL NORTE,6,0.00149446684127254,1,0.00036110161962440697,7,0.001099974344153258
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,DEL NORTE,13,0.00320681856781472,1,0.00045538993466306504,14,0.002249123791757378
Special Waste,Ash,DEL NORTE,0,0.0,2,0.000931303337992967,2,0.00032416044922051543
Special Waste,Treated Medical Waste,DEL NORTE,0,0.0,16,0.0073855680185596,16,0.002570708113002631
Special Waste,Bulky Items,DEL NORTE,42,0.0104696480768027,60,0.0281400658522521,101,0.01662022257849864
Special Waste,Tires,DEL NORTE,0,0.0,0,0.0,0,0.0
Special Waste,Remainder / Composite Special Waste,DEL NORTE,13,0.0033632487418544603,0,0.00020231600461172,14,0.0022630171263760468
Mixed Residue,Mixed Residue,DEL NORTE,272,0.0684326143504572,73,0.0344700708823858,346,0.05661120998288855
Paper,Uncoated Corrugated Cardboard,STANISLAUS,3047,0.0257667648205132,638,0.0356791218393351,3684,0.02706806491952841
Paper,Paper Bags,STANISLAUS,356,0.0030114130068751898,94,0.00527466562364938,450,0.0033085341505862463
Paper,Newspaper,STANISLAUS,1540,0.0130255343532942,830,0.0464310841690457,2370,0.017411034714141904
Paper,White Ledger Paper,STANISLAUS,170,0.00143532058989468,94,0.0052869012166633,264,0.0019409583752833606
Paper,Other Office Paper,STANISLAUS,293,0.00248144848137561,105,0.0058879491862709995,399,0.002928655911067503
Paper,Magazines and Catalogs,STANISLAUS,895,0.007571316111694441,134,0.007478042212656609,1029,0.0075590710589967846
Paper,Phone Books and Directories,STANISLAUS,38,0.00031742666891901604,5,0.000306365386920027,43,0.0003159745372682707
Paper,Other Miscellaneous Paper - Compostable,STANISLAUS,264,0.0022330276100476897,53,0.00295972626349685,317,0.0023284290395857877
Paper,Other Miscellaneous Paper - Other,STANISLAUS,6314,0.0533966861759858,843,0.0471909615637325,7157,0.0525819949741806
Paper,Remainder / Composite Paper - Compostable,STANISLAUS,9443,0.0798562692043134,1210,0.0676951863054057,10652,0.07825975504018158
Paper,Remainder / Composite Paper - Other,STANISLAUS,1253,0.0105937700461842,195,0.0109194056132361,1448,0.010636519676251286
Glass,Clear Glass Bottles and Containers,STANISLAUS,1661,0.0140468201576424,293,0.0164193762236836,1954,0.01435829072289707
Glass,Green Glass Bottles and Containers,STANISLAUS,263,0.00222198668243311,27,0.00148785037811019,289,0.0021256088336841137
Glass,Brown Glass Bottles and Containers,STANISLAUS,635,0.005368651052586829,122,0.00682128720880721,757,0.005559353987351311
Glass,Other Glass Colored Bottles and Containers,STANISLAUS,30,0.000256701567038856,11,0.000619255891282891,41,0.00030429791341149973
Glass,Flat Glass,STANISLAUS,28,0.00023737994371335097,10,0.000579854656700671,38,0.00028234022683010766
Glass,Remainder / Composite Glass,STANISLAUS,236,0.00199840789823798,71,0.00398097723909204,307,0.0022586807752801477
Metal,Tin/Steel Cans,STANISLAUS,1415,0.0119628450703914,166,0.00929533537355549,1581,0.011612652817829748
Metal,Major Appliances,STANISLAUS,0,0.0,0,1.0932797618282001e-05,0,1.4352641451643783e-06
Metal,Used Oil Filters,STANISLAUS,0,0.0,0,0.0,0,0.0
Metal,Other Ferrous,STANISLAUS,985,0.00832982783881571,135,0.007565485675041571,1120,0.008229484546951613
Metal,Aluminum Cans,STANISLAUS,405,0.00342544779242173,41,0.00227739446282066,446,0.003274730671494001
Metal,Other Non-Ferrous,STANISLAUS,343,0.0029010037307294397,137,0.00768714263469483,480,0.003529330880145504
Metal,Remainder / Composite Metal,STANISLAUS,640,0.00541005453114149,152,0.008523796569680971,792,0.005818828429757665
Electronics,Brown Goods,STANISLAUS,0,0.0,81,0.00453436039488614,81,0.0005952735176539515
Electronics,Computer-related Electronics,STANISLAUS,428,0.0036214242575804204,36,0.00201706805339667,464,0.0034108034250785557
Electronics,Other Small Consumer Electronics,STANISLAUS,952,0.00805435669483207,47,0.00261664724282099,999,0.007340490978042249
Electronics,Video Display Devices,STANISLAUS,0,0.0,117,0.00653254413252071,117,0.0008575962619515008
Plastic,PETE Plastic Containers,STANISLAUS,1137,0.00961388772039072,165,0.00925575177699064,1302,0.009566871421671608
Plastic,HDPE Plastic Containers,STANISLAUS,977,0.00826413431950899,83,0.00466298875785393,1061,0.007791373797763091
Plastic,Miscellaneous Plastic Containers,STANISLAUS,1038,0.00877477722168305,114,0.00638361235962469,1152,0.008460863682668086
Plastic,Plastic Trash Bags,STANISLAUS,1787,0.0151150299043524,201,0.0112707745793956,1989,0.01461035378892324
Plastic,Plastic Grocery and Other Merchandise Bags,STANISLAUS,1488,0.0125811370168076,157,0.0087813977992591,1645,0.012082305002319136
Plastic,Non-Bag Commercial and Industrial Packaging Film,STANISLAUS,113,0.000957800470564335,30,0.00168720787646775,143,0.0010535575067286103
Plastic,Film Products,STANISLAUS,204,0.00172238470787362,0,1.60033976566839e-05,204,0.0014983699590377369
Plastic,Other Film - Other,STANISLAUS,2905,0.0245688241743318,384,0.0214910767881785,3289,0.024164775674995045
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,STANISLAUS,1399,0.0118331141709202,30,0.0016786981816595801,1429,0.010500036426931023
Plastic,Durable Plastic Items - Other,STANISLAUS,1126,0.00952280006757048,201,0.0112605235062998,1327,0.009750929429596657
Plastic,Remainder / Composite Plastic,STANISLAUS,3495,0.0295565632242158,601,0.0336593115318444,4096,0.030095174451476275
Other Organic,Food,STANISLAUS,30282,0.256091555788151,4426,0.247713326035693,34708,0.2549916568250948
Other Organic,Leaves and Grass,STANISLAUS,2820,0.0238484036474808,534,0.0298758256509316,3354,0.02463968717722085
Other Organic,Prunings and Trimmings,STANISLAUS,2411,0.020392593304118998,139,0.00776987682463602,2550,0.018735475610173767
Other Organic,Branches and Stumps,STANISLAUS,963,0.00813992388384503,0,0.0,963,0.007071309856332664
Other Organic,Manures,STANISLAUS,7,5.5204638072872305e-05,0,0.0,7,4.795734049733914e-05
Other Organic,Textiles,STANISLAUS,8619,0.0728866836476133,1331,0.0744969455238916,9950,0.07309807978024478
Other Organic,Carpet,STANISLAUS,1205,0.0101907761882522,112,0.006261910364042079,1317,0.009674992356379112
Other Organic,Remainder / Composite Organic,STANISLAUS,9456,0.0799683346196014,1336,0.0747577651799157,10792,0.07928428797813022
Inerts and Other,Concrete,STANISLAUS,618,0.00523063945740465,68,0.00380054474914847,686,0.005042895777276787
Inerts and Other,Asphalt Paving,STANISLAUS,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,STANISLAUS,78,0.0006569351930671809,0,0.0,78,0.0005706923519183362
Inerts and Other,Clean Dimensional Lumber,STANISLAUS,530,0.004485376843420879,93,0.00520836277968044,623,0.004580290865247849
Inerts and Other,Clean Engineered Wood,STANISLAUS,360,0.00304453578971891,24,0.00131834677248041,384,0.002817920673376139
Inerts and Other,Clean Pallets & Crates,STANISLAUS,87,0.0007369819182728459,356,0.0199110136755632,443,0.0032541601612381178
Inerts and Other,Other Wood Waste,STANISLAUS,3390,0.028665008319339002,377,0.0211054469970467,3767,0.027672584632567918
Inerts and Other,Gypsum Board,STANISLAUS,193,0.00162853682314973,74,0.00414580933333641,267,0.001959005848885397
Inerts and Other,"Rock, Soil and Fines",STANISLAUS,1249,0.0105606472633405,53,0.00294628003745275,1301,0.009561028625092187
Inerts and Other,Remainder / Composite Inerts and Other,STANISLAUS,1005,0.00849599379941505,45,0.0025126578056591698,1050,0.007710497907133203
Household Hazardous Waste (HHW),Paint,STANISLAUS,16,0.000138011595182181,0,4.0077500773254e-06,16,0.0001204194910466813
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,STANISLAUS,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,STANISLAUS,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,STANISLAUS,157,0.00132767154565258,6,0.00036110161962440697,163,0.00120077967341097
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,STANISLAUS,375,0.00316874622538287,8,0.00045538993466306504,383,0.0028125352048281593
Special Waste,Ash,STANISLAUS,0,0.0,17,0.000931303337992967,17,0.00012226205368130229
Special Waste,Treated Medical Waste,STANISLAUS,0,0.0,132,0.0073855680185596,132,0.000969581742827236
Special Waste,Bulky Items,STANISLAUS,55,0.000466479191715771,503,0.0281400658522521,558,0.004099484035375222
Special Waste,Tires,STANISLAUS,534,0.00451573939436096,0,0.0,534,0.003922910452682346
Special Waste,Remainder / Composite Special Waste,STANISLAUS,104,0.000883274209165957,4,0.00020231600461172,108,0.0007938776128439089
Mixed Residue,Mixed Residue,STANISLAUS,6431,0.0543876094293938,616,0.0344700708823858,7047,0.051772823174808205
Paper,Uncoated Corrugated Cardboard,BUTTE,1011,0.0257667648205132,593,0.0356791218393351,1605,0.028716199653376743
